개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,건물지상층수,건물지하층수,건물총층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,한실수,양실수,욕실수,발한실여부,좌석수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조수,침대수,다중이용업소여부
3180000,3180000-201-1971-00215,1971-06-19,,03,폐업,02,폐업,1998-03-10,,,,0206784364,35.69,150-030,서울특별시 영등포구 영등포동 411-3번지,,,창원,2001-08-02 00:00:00,I,2018-08-31 23:59:59.0,여인숙업,,,여인숙업,1,0,1,0,0,0,0,0,0,,,,,,,,,0,0,,,N
3180000,3180000-201-1985-00216,1985-01-25,,03,폐업,02,폐업,1997-04-09,,,,0206787426,0.00,150-034,서울특별시 영등포구 영등포동4가 432-11번지,,,신일,2001-08-02 00:00:00,I,2018-08-31 23:59:59.0,여인숙업,,,여인숙업,1,0,1,0,0,0,0,0,0,,,,,,,,,0,0,,,N
3180000,3180000-201-1966-00218,1966-07-19,,03,폐업,02,폐업,1997-12-30,,,,0206782036,45.54,150-030,서울특별시 영등포구 영등포동 411-13번지,,,경북,2001-08-02 00:00:00,I,2018-08-31 23:59:59.0,여인숙업,,,여인숙업,1,0,1,0,0,0,0,0,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00169,2003-02-26,,03,폐업,02,폐업,2022-12-06,,,,26354915,225.00,150-900,서울특별시 영등포구 영등포동2가 30-18,서울특별시 영등포구 영등포로45길 20-5 (영등포동2가),07252,보성여관,2022-12-06 09:34:19,U,2022-12-08 02:40:00.0,여관업,191858.902543938,446556.173964264,여관업,1,0,1,0,0,0,0,0,15,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00121,2003-02-26,,03,폐업,02,폐업,2011-06-21,,,,8474805,411.00,150-841,서울특별시 영등포구 신길동 329-62번지,,,한양여관,2005-07-15 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,1,0,1,0,0,0,0,0,15,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00171,2003-02-26,,03,폐업,02,폐업,2013-01-28,,,,26775015,225.00,150-037,서울특별시 영등포구 영등포동7가 151-23번지,서울특별시 영등포구 국회대로54길 22 (영등포동7가),,은하여관,2010-03-15 15:40:16,I,2018-08-31 23:59:59.0,여관업,,,여관업,1,0,1,0,0,0,0,0,13,,,,,,,,,0,0,,,N
3180000,3180000-201-1969-00302,1969-06-17,,03,폐업,02,폐업,1996-01-08,,,,0200000000,37.36,150-102,서울특별시 영등포구 양평동2가 11-1번지,,,장단,2001-08-02 00:00:00,I,2018-08-31 23:59:59.0,여인숙업,189706.839953833,446724.565430914,여인숙업,1,0,1,0,0,0,0,0,0,,,,,,,,,0,0,,,N
3180000,3180000-201-1991-00305,1991-01-11,,03,폐업,02,폐업,1996-01-08,,,,0206767960,50.32,150-102,서울특별시 영등포구 양평동2가 30-9번지,,,인동,2003-07-01 00:00:00,I,2018-08-31 23:59:59.0,여인숙업,189797.015370392,446871.551007243,여인숙업,1,0,1,0,0,0,0,0,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00118,2003-02-26,,03,폐업,02,폐업,2008-07-16,,,,26318553,122.00,150-810,서울특별시 영등포구 당산동6가 341-1번지,,,현우여관,2008-02-22 09:15:05,I,2018-08-31 23:59:59.0,여관업,191092.2107263,448179.732935001,여관업,1,0,1,0,0,0,0,0,13,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00122,2003-02-26,,03,폐업,02,폐업,2007-05-18,,,,26331438,99.00,150-094,서울특별시 영등포구 문래동4가 6-5번지,,,신일여인숙,2005-06-28 00:00:00,I,2018-08-31 23:59:59.0,여인숙업,190341.499431078,445950.337063792,여인숙업,1,0,1,0,0,0,0,12,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00241,2003-02-26,,03,폐업,02,폐업,2009-06-12,,,,26378746,124.00,150-806,서울특별시 영등포구 당산동4가 39-3번지,,,현대여인숙,2009-01-08 14:09:23,I,2018-08-31 23:59:59.0,여관업,190885.057520391,447425.968043932,여관업,1,0,1,0,0,0,0,12,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00269,2003-02-26,,03,폐업,02,폐업,2019-11-06,,,,8323589,99.00,150-841,서울특별시 영등포구 신길동 257-26번지,서울특별시 영등포구 가마산로69가길 11 (신길동),07387,동림여관,2019-11-06 14:02:41,U,2019-11-08 02:40:00.0,여관업,191932.828248975,444914.027994257,여관업,1,0,1,0,0,0,0,11,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00209,2003-02-26,,03,폐업,02,폐업,2014-09-12,,,,26781743,446.00,150-033,서울특별시 영등포구 영등포동3가 7-13번지,,,수연장,2009-05-19 11:26:45,I,2018-08-31 23:59:59.0,여관업,191658.387827401,446268.639661612,여관업,1,0,1,0,0,0,0,23,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00150,2003-02-26,,03,폐업,02,폐업,2017-02-14,,,,26340134,133.00,150-900,서울특별시 영등포구 영등포동2가 34-83번지,서울특별시 영등포구 영등포로45길 8-2 (영등포동2가),07252,대평여인숙,2009-07-16 11:59:50,I,2018-08-31 23:59:59.0,여관업,191819.089904742,446422.561224404,여관업,1,0,1,0,0,0,0,9,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00102,2003-02-26,,03,폐업,02,폐업,2022-12-07,,,,0220680823,116.00,150-803,서울특별시 영등포구 당산동3가 122-2,서울특별시 영등포구 당산로32길 11-2 (당산동3가),07257,황해장,2022-12-07 14:58:49,U,2022-12-09 02:40:00.0,여관업,190949.243667057,447144.771298178,여관업,1,0,1,0,0,0,0,13,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2008-00003,2008-07-17,,03,폐업,02,폐업,2021-05-04,,,,0269293777,6640.98,150-872,서울특별시 영등포구 여의도동 15-13,서울특별시 영등포구 국회대로68길 24 (여의도동),07237,호텔 더디자이너스 여의도,2021-05-04 17:45:55,U,2021-05-06 02:40:00.0,일반호텔,192866.856097244,447341.334688661,일반호텔,13,3,16,0,0,0,0,0,130,,,,,,,임대,,0,0,,,N
3180000,3180000-201-2005-00001,2005-03-25,,03,폐업,02,폐업,2019-10-10,,,,0220693000,2564.70,150-031,서울특별시 영등포구 영등포동1가 110-6번지 외1,"서울특별시 영등포구 경인로 888 (영등포동1가,외1)",07306,초코렛호텔,2019-10-10 13:24:40,U,2019-10-12 02:40:00.0,일반호텔,192082.954897073,446167.656935397,일반호텔,1,0,1,0,0,0,0,0,66,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00286,2003-02-26,,03,폐업,02,폐업,2006-07-03,,,,8438241,159.00,150-822,서울특별시 영등포구 대림동 963-3번지,,,혜성장여관,2005-06-28 00:00:00,I,2018-08-31 23:59:59.0,여관업,191738.308758191,443282.540835865,여관업,1,0,1,0,0,0,0,14,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00159,2003-02-26,,03,폐업,02,폐업,2018-02-27,,,,26754339,136.00,150-033,서울특별시 영등포구 영등포동3가 24-8번지,서울특별시 영등포구 영중로8길 21-2 (영등포동3가),07304,영림장,2018-02-27 10:48:13,I,2018-08-31 23:59:59.0,여관업,191803.370728266,446242.13568546,여관업,1,0,1,0,0,0,0,11,0,,,,,,,,,0,0,,,N
3180000,3180000-201-1989-00287,1989-02-27,,03,폐업,02,폐업,1999-06-02,,,,0206761311,38.69,150-805,서울특별시 영등포구 당산동4가 10-1번지,,,태화,2001-08-02 00:00:00,I,2018-08-31 23:59:59.0,여인숙업,,,여인숙업,1,0,1,0,0,0,0,0,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00134,2003-02-26,,03,폐업,02,폐업,2013-10-04,,,,8447618,69.58,150-841,서울특별시 영등포구 신길동 257-27번지,서울특별시 영등포구 가마산로71길 6 (신길동),07387,영명여관,2005-06-28 00:00:00,I,2018-08-31 23:59:59.0,여관업,191923.256070977,444914.34273485,여관업,1,0,1,0,0,0,0,5,0,,,,,,,,,0,0,,,N
3180000,3180000-201-1988-00041,1988-09-09,,03,폐업,02,폐업,1999-12-07,,,,0206331443,82.12,150-866,서울특별시 영등포구 양평동4가 74-0번지,,,신민,2002-01-24 00:00:00,I,2018-08-31 23:59:59.0,여관업,190656.060891755,448292.33930218,여관업,1,0,1,0,0,0,0,7,0,,,,,,,,,0,0,,,N
3180000,3180000-201-1987-00043,1987-08-18,,03,폐업,02,폐업,2001-05-21,,,,,137.27,150-867,서울특별시 영등포구 양평동4가 153-35번지,,,신라장,2002-01-24 00:00:00,I,2018-08-31 23:59:59.0,여관업,190826.460696633,448270.597951908,여관업,1,0,1,0,0,0,0,16,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2009-00001,2009-02-12,,03,폐업,02,폐업,2018-05-30,,,,,148.76,150-035,서울특별시 영등포구 영등포동5가 42-5번지,서울특별시 영등포구 영중로18길 14 (영등포동5가),07250,금광장,2018-05-30 13:45:35,I,2018-08-31 23:59:59.0,여관업,191671.343396929,446533.390581742,여관업,2,1,3,1,2,0,0,0,9,,,,,,,임대,,0,0,,,N
3180000,3180000-201-2003-00177,2003-02-26,,03,폐업,02,폐업,2021-06-16,,,,26781589,2190.51,150-033,서울특별시 영등포구 영등포동3가 16-1,서울특별시 영등포구 영중로10길 18 (영등포동3가),07302,맥스호텔,2021-06-16 15:55:00,U,2021-06-18 02:40:00.0,일반호텔,191723.182919733,446297.720359585,일반호텔,1,0,1,0,0,0,0,0,20,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00253,2003-02-26,,03,폐업,02,폐업,2019-10-29,,,,0226372115,183.78,150-862,서울특별시 영등포구 양평동1가 9-30번지,서울특별시 영등포구 선유로 88-4 (양평동1가),07291,블루모텔,2019-10-29 11:04:34,U,2019-10-31 02:40:00.0,여관업,190253.175805757,446611.810665293,여관업,1,0,1,0,0,0,0,8,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00116,2003-02-26,,03,폐업,02,폐업,2020-12-21,,,,26763399,303.00,150-042,서울특별시 영등포구 당산동2가 28-1,서울특별시 영등포구 영등포로19길 3-1 (당산동2가),07263,허브,2020-12-21 15:38:56,U,2020-12-23 02:40:00.0,여관업,190442.326764538,446679.45643653,여관업,1,0,1,0,0,0,0,0,14,,,,,,,,,0,0,,,N
3180000,3180000-201-2017-00007,2017-12-18,,03,폐업,02,폐업,2026-01-13,,,,,119.00,150-030,서울특별시 영등포구 영등포동 423-16,,,캡슐M,2026-01-13 15:17:42,U,2026-01-15 02:40:00.0,숙박업 기타,191588.230944372,445940.009979264,숙박업 기타,2,0,2,0,0,0,0,0,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00308,2003-02-26,,03,폐업,02,폐업,2020-09-15,,,,0226761374,130.25,150-035,서울특별시 영등포구 영등포동5가 43-5,서울특별시 영등포구 영중로18길 15-1 (영등포동5가),07250,폴라리스,2020-09-15 18:19:47,U,2020-09-17 02:40:00.0,여관업,191698.667990487,446549.979569653,여관업,3,1,4,2,2,0,0,0,19,,,,,,,임대,,0,0,,,N
3180000,3180000-201-2003-00305,2003-07-11,,03,폐업,02,폐업,2023-06-07,,,,0226314534,818.87,150-033,서울특별시 영등포구 영등포동3가 15-5,서울특별시 영등포구 영중로10길 32-2 (영등포동3가),07304,호텔 레드(Hotel Red),2023-06-07 14:10:29,U,2023-06-09 02:40:00.0,여관업,191845.509465163,446258.939522216,여관업,6,1,7,1,6,1,1,0,24,,,,,,,자가,,0,0,,,N
3180000,3180000-201-2003-00178,2003-02-26,,03,폐업,02,폐업,2019-01-07,,,,26729526,759.00,150-033,서울특별시 영등포구 영등포동3가 17-3번지,서울특별시 영등포구 영등포로46길 8-3 (영등포동3가),07302,짝,2019-01-07 12:55:34,U,2019-01-09 02:40:00.0,여관업,191744.933385959,446261.85494635,여관업,1,0,1,0,0,0,0,0,27,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00296,2003-02-26,,03,폐업,02,폐업,2020-06-10,,,,7820121,5619.46,150-868,서울특별시 영등포구 여의도동 10-3번지,서울특별시 영등포구 은행로 62 (여의도동),07241,여의도관광호텔,2020-06-10 11:42:10,U,2020-06-12 02:40:00.0,관광호텔,193321.88651945,447552.076521358,관광호텔,11,1,12,3,11,0,0,3,98,,,,,,,자가,,0,0,,,N
3180000,3180000-201-2003-00240,2003-02-26,,03,폐업,02,폐업,2005-06-14,,,,26339100,256.00,150-805,서울특별시 영등포구 당산동4가 32-82번지,,,꽃장여관,2003-03-11 00:00:00,I,2018-08-31 23:59:59.0,여관업,191000.52495259,447338.545561629,여관업,1,0,1,0,0,0,0,17,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00213,2003-02-26,,03,폐업,02,폐업,2014-01-29,,,,26783414,330.00,150-033,서울특별시 영등포구 영등포동3가 24-1번지,서울특별시 영등포구 영등포로46길 7-8 (영등포동3가),07304,통일여관,2013-10-07 17:30:11,I,2018-08-31 23:59:59.0,여관업,191822.12687596,446250.277321859,여관업,1,0,1,0,0,0,0,0,18,,,,,,,,,0,0,,,N
3180000,3180000-201-2004-00005,2004-05-28,,03,폐업,02,폐업,2021-09-08,,,,02 7832271,4514.25,150-871,서울특별시 영등포구 여의도동 14-23,서울특별시 영등포구 국회대로70길 8 (여의도동),07237,엠호텔,2021-09-08 11:51:28,U,2021-09-10 02:40:00.0,일반호텔,192831.585851272,447487.532934281,일반호텔,10,2,12,1,10,1,3,0,70,,,,,,,자가,,0,0,,,N
3180000,3180000-201-2003-00047,2003-02-26,,03,폐업,02,폐업,2019-10-25,,,,8336545,121.00,150-841,서울특별시 영등포구 신길동 235-6번지,서울특별시 영등포구 가마산로 503-2 (신길동),07362,충남,2019-10-25 17:34:08,U,2019-10-27 02:40:00.0,여관업,192211.832769633,444830.776293777,여관업,1,0,1,0,0,0,0,10,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00100,2003-02-26,,03,폐업,02,폐업,2019-03-28,,,,20680151,116.00,150-031,서울특별시 영등포구 영등포동1가 107번지,서울특별시 영등포구 경인로 892-5 (영등포동1가),07306,삼화여관,2019-03-28 10:23:35,U,2019-03-30 02:40:00.0,여관업,192130.915559346,446181.600030752,여관업,1,0,1,0,0,0,0,8,0,,,,,,,임대,,0,0,,,N
3180000,3180000-201-2003-00167,2003-02-26,,03,폐업,02,폐업,2022-02-14,,,,26777784,547.96,150-903,서울특별시 영등포구 영등포동2가 300-1,서울특별시 영등포구 영등포로49길 9-8 (영등포동2가),,신흥장,2022-02-14 19:16:57,U,2022-02-16 02:40:00.0,여관업,191908.649071651,446435.937848775,여관업,1,0,1,0,0,0,0,0,30,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00039,2003-02-26,,03,폐업,02,폐업,2003-08-29,,,,26727193,99.00,150-862,서울특별시 영등포구 양평동1가 9-18번지,,,태안여인숙,2003-03-11 00:00:00,I,2018-08-31 23:59:59.0,여인숙업,190296.959110506,446583.890138725,여인숙업,1,0,1,0,0,0,0,8,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00040,2003-02-26,,03,폐업,02,폐업,2020-08-06,,,,26788811,99.00,150-863,서울특별시 영등포구 양평동1가 243-1,,,삼호여관,2020-08-06 15:59:15,U,2020-08-08 02:40:00.0,여인숙업,190024.265566293,446861.079344796,여인숙업,1,0,1,0,0,0,0,0,10,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00229,2003-02-26,,03,폐업,02,폐업,2018-10-22,,,,26339654,288.00,150-037,서울특별시 영등포구 영등포동7가 23번지,서울특별시 영등포구 양산로 205 (영등포동7가),,오성여관,2018-12-28 17:25:28,U,2018-12-30 02:40:00.0,여관업,,,여관업,1,0,1,0,0,0,0,3,15,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00103,2003-02-26,,03,폐업,02,폐업,2026-01-09,,,,26783446,133.00,150-800,서울특별시 영등포구 당산동1가 98-2,서울특별시 영등포구 영신로37길 8 (당산동1가),07267,한성여관,2026-01-09 15:12:30,U,2026-01-11 02:40:00.0,여관업,191121.563116696,446569.347733016,여관업,1,0,1,0,0,0,0,10,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00084,2003-02-26,,03,폐업,02,폐업,2023-02-20,,,,26352151,66.00,150-035,서울특별시 영등포구 영등포동5가 41-14,서울특별시 영등포구 영중로16길 11 (영등포동5가),07250,프린스 모텔,2023-02-20 17:56:33,U,2023-02-22 02:40:00.0,여관업,191680.483326124,446514.334681662,여관업,1,0,1,0,0,0,0,0,7,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00246,2003-02-26,,03,폐업,02,폐업,2020-10-16,,,,26336758,116.00,150-092,서울특별시 영등포구 문래동2가 20-4,서울특별시 영등포구 도림로133길 17 (문래동2가),07290,석궁,2020-10-16 10:46:28,U,2020-10-18 02:40:00.0,여관업,190561.051903181,445630.457003973,여관업,1,0,1,0,0,0,0,2,14,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00198,2003-02-26,,03,폐업,02,폐업,2012-04-04,,,,26780934,249.25,150-031,서울특별시 영등포구 영등포동1가 115-4번지,서울특별시 영등포구 경인로108길 5 (영등포동1가),,젠,2010-08-03 16:10:42,I,2018-08-31 23:59:59.0,여관업,,,여관업,1,0,1,0,0,0,0,0,14,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00201,2003-02-26,,03,폐업,02,폐업,2007-07-02,,,,0226768693,131.00,150-033,서울특별시 영등포구 영등포동3가 28번지,,,성원장여관,2007-07-06 00:00:00,I,2018-08-31 23:59:59.0,여관업,192027.582732399,446259.941507288,여관업,1,0,1,0,0,0,0,8,0,,,,,,,,,0,0,,,N
3180000,3180000-201-1978-00177,1978-04-19,,03,폐업,02,폐업,1997-01-21,,,,0208436939,0.00,150-840,서울특별시 영등포구 신길동 197-8번지,,,수성,2001-08-02 00:00:00,I,2018-08-31 23:59:59.0,여관업,192201.882205784,445385.017718198,여관업,1,0,1,0,0,0,0,11,0,,,,,,,,,0,0,,,N
3180000,3180000-201-1978-00002,1978-10-11,,03,폐업,02,폐업,1999-11-30,,,,0207808001,11454.96,150-870,서울특별시 영등포구 여의도동 13-3번지,,,호텔맨하탄,2002-01-17 00:00:00,I,2018-08-31 23:59:59.0,관광호텔,193019.645823279,447560.162310375,관광호텔,1,0,1,0,0,0,0,8,174,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00190,2003-02-26,,03,폐업,02,폐업,2007-07-02,,,,26752538,105.78,150-034,서울특별시 영등포구 영등포동4가 423-39번지,,,삼양여관,2005-07-15 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,1,0,1,0,0,0,0,4,10,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00142,2003-02-26,,03,폐업,02,폐업,2020-03-03,,,,8454631,177.00,150-839,서울특별시 영등포구 신길동 115-16번지,서울특별시 영등포구 도신로58길 1 (신길동),07349,로얄장여관,2020-03-03 11:15:49,U,2020-03-05 02:40:00.0,여인숙업,192541.143908261,445488.934342154,여인숙업,1,0,1,0,0,0,0,8,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00051,2003-02-26,,03,폐업,02,폐업,2007-03-22,,,,8434095,489.00,150-841,서울특별시 영등포구 신길동 329-93번지,,,영풍장여관,2005-06-28 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,1,0,1,0,0,0,0,13,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00295,2003-02-26,,03,폐업,02,폐업,2005-05-16,,,,26753831,66.00,150-867,서울특별시 영등포구 양평동4가 150-2번지,,,양평여인숙,2004-11-25 00:00:00,I,2018-08-31 23:59:59.0,여관업,190757.0992082,448303.563751032,여관업,1,0,1,0,0,0,0,9,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00282,2003-02-26,,03,폐업,02,폐업,2023-11-27,,,,8425894,198.00,150-858,서울특별시 영등포구 신길동 3543,,,은하여관,2023-11-27 10:46:38,U,2023-11-29 02:40:00.0,여관업,192027.319788663,444451.202532671,여관업,1,0,1,0,0,0,0,8,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00256,2003-02-26,,03,폐업,02,폐업,2015-04-03,,,,26760317,131.24,150-866,서울특별시 영등포구 양평동4가 74-1번지,서울특별시 영등포구 선유로49길 24 (양평동4가),07208,동래장,2004-03-19 00:00:00,I,2018-08-31 23:59:59.0,여관업,190666.235194456,448285.408670964,여관업,1,0,1,0,0,0,0,8,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2004-00001,2004-02-16,,03,폐업,02,폐업,2018-11-05,,,,0226362412,1493.13,150-031,서울특별시 영등포구 영등포동1가 118번지,서울특별시 영등포구 경인로 888-4 (영등포동1가),07306,모텔PX,2018-11-05 13:34:53,U,2018-11-07 02:36:23.0,일반호텔,192086.69712052,446149.846887492,일반호텔,8,1,9,1,8,1,1,0,39,,,,,,,,,0,0,,,N
3180000,3180000-201-2005-00005,2005-08-19,,03,폐업,02,폐업,2018-03-13,,,,0226751982,2329.85,150-031,서울특별시 영등포구 영등포동1가 121-5번지,서울특별시 영등포구 경인로108길 12 (영등포동1가),07306,라이프스타일호텔,2018-03-13 18:12:56,I,2018-08-31 23:59:59.0,일반호텔,192124.940562242,446112.183495109,일반호텔,1,0,1,0,0,0,0,0,55,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00126,2003-02-26,,03,폐업,02,폐업,2010-03-31,,,,26713630,99.00,150-040,서울특별시 영등포구 당산동 121-69번지,,,남도여관,2009-04-08 15:44:47,I,2018-08-31 23:59:59.0,여관업,191698.337940615,447414.741919013,여관업,1,0,1,0,0,0,0,7,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00136,2003-02-26,,03,폐업,02,폐업,2011-06-21,,,,8433212,157.00,150-841,서울특별시 영등포구 신길동 329-66번지,,,우신장여관,2005-07-15 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,1,0,1,0,0,0,0,0,9,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00096,2003-02-26,,03,폐업,02,폐업,2006-07-10,,,,26785761,113.93,150-033,서울특별시 영등포구 영등포동3가 27-7번지,,,보성장여관,2005-07-15 00:00:00,I,2018-08-31 23:59:59.0,여관업,191805.826955757,446195.683594736,여관업,1,0,1,0,0,0,0,0,12,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00203,2003-02-26,,03,폐업,02,폐업,2017-06-23,,,,0226774437,116.00,150-900,서울특별시 영등포구 영등포동2가 34-6번지,서울특별시 영등포구 영등포로45길 14-2 (영등포동2가),07252,한흥여인숙,2017-06-23 10:44:16,I,2018-08-31 23:59:59.0,여인숙업,191835.943668046,446481.024594907,여인숙업,1,0,1,0,0,0,0,10,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2004-00006,2004-06-15,,03,폐업,02,폐업,2007-07-02,,,,022678534,,150-030,서울특별시 영등포구 영등포동 423-45번지,,,영신여인숙,2005-07-15 00:00:00,I,2018-08-31 23:59:59.0,여인숙업,,,여인숙업,1,0,1,0,0,0,0,0,11,,,,,,,,,0,0,,,N
3180000,3180000-201-1981-00179,1981-07-31,,03,폐업,02,폐업,1997-01-21,,,,0208332454,64.16,150-841,서울특별시 영등포구 신길동 238-22번지,,,신남,2001-08-02 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,1,0,1,0,0,0,0,12,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00132,2003-02-26,,03,폐업,02,폐업,2008-12-19,,,,8489365,116.00,150-841,서울특별시 영등포구 신길동 256-14번지,,,진수여인숙,2005-06-28 00:00:00,I,2018-08-31 23:59:59.0,여인숙업,191945.004256672,445001.905651901,여인숙업,1,0,1,0,0,0,0,7,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00310,2003-02-26,,03,폐업,02,폐업,2007-07-02,,,,0226335247,66.10,150-030,서울특별시 영등포구 영등포동 423-73번지,,,강경여인숙,2006-04-24 00:00:00,I,2018-08-31 23:59:59.0,여인숙업,,,여인숙업,1,0,1,1,1,0,0,7,0,,,,,,,자가,,0,0,,,N
3180000,3180000-201-2003-00168,2003-02-26,,03,폐업,02,폐업,2013-05-15,,,,20681073,127.00,150-900,서울특별시 영등포구 영등포동2가 31-5번지,서울특별시 영등포구 영등포로45길 22-6 (영등포동2가),07252,우리여인숙,2009-04-08 16:03:42,I,2018-08-31 23:59:59.0,여관업,191865.173217795,446571.833626755,여관업,1,0,1,0,0,0,0,10,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00156,2003-02-26,,03,폐업,02,폐업,2018-10-22,,,,26787746,226.00,150-033,서울특별시 영등포구 영등포동3가 27번지,서울특별시 영등포구 영중로6길 19-6 (영등포동3가),,달성여관,2018-12-28 17:09:45,U,2018-12-30 02:40:00.0,여관업,191803.665226474,446221.412383968,여관업,1,0,1,0,0,0,0,0,16,,,,,,,,,0,0,,,N
3180000,3180000-201-1987-00245,1987-09-16,,03,폐업,02,폐업,2001-12-27,,,,0206343832,44.30,150-900,서울특별시 영등포구 영등포동2가 34-6번지,,,한흥,2001-12-28 00:00:00,I,2018-08-31 23:59:59.0,여인숙업,191835.943668046,446481.024594907,여인숙업,1,0,1,0,0,0,0,0,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00182,2003-02-26,,03,폐업,02,폐업,2018-10-22,,,,26351286,189.00,150-037,서울특별시 영등포구 영등포동7가 25-1번지,서울특별시 영등포구 양산로35길 2 (영등포동7가),,동남여관,2018-12-28 17:18:29,U,2018-12-30 02:40:00.0,여관업,,,여관업,1,0,1,0,0,0,0,0,16,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00147,2003-02-26,,03,폐업,02,폐업,2006-12-28,,,,26787421,127.00,150-031,서울특별시 영등포구 영등포동1가 107번지,,,인천여관,2005-06-02 00:00:00,I,2018-08-31 23:59:59.0,여관업,192130.915559346,446181.600030752,여관업,1,0,1,0,0,0,0,12,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00133,2003-02-26,,03,폐업,02,폐업,2011-07-27,,,,8348979,66.00,150-841,서울특별시 영등포구 신길동 329-110번지,,,일등여인숙,2011-07-27 15:22:39,I,2018-08-31 23:59:59.0,여인숙업,,,여인숙업,1,0,1,0,0,0,0,11,0,,,,,,,,,0,0,,,N
3180000,3180000-201-1991-00104,1991-11-08,,03,폐업,02,폐업,1998-03-10,,,,0206785942,49.01,150-032,서울특별시 영등포구 영등포동2가 524-0번지,,,귀빈장,2001-08-02 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,1,0,1,0,0,0,0,8,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00032,2003-02-26,,03,폐업,02,폐업,2017-09-04,,,,26343453,122.00,150-834,서울특별시 영등포구 문래동3가 54-30번지,,,신풍장여관,2017-09-04 13:53:15,I,2018-08-31 23:59:59.0,여관업,190760.799466343,445806.11689565,여관업,1,0,1,0,0,0,0,14,0,,,,,,,,,0,0,,,N
3180000,3180000-201-2003-00034,2003-02-26,,03,폐업,02,폐업,2010-11-29,,,,8465478,199.00,150-832,서울특별시 영등포구 도림동 162-81번지,,,보명여인숙,2005-06-28 00:00:00,I,2018-08-31 23:59:59.0,여인숙업,,,여인숙업,1,0,1,0,0,0,0,8,0,,,,,,,,,0,0,,,N
