"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","좌석수"
"3220000","CDFI2262212016000022","2016-11-22","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 신사동 555-32","서울특별시 강남구 논현로155길 40 (신사동)","06033","빌라서울가로수길","2023-08-23 11:06:39","U","2023-08-25 02:40:00.0","","202140.72999163","446542.655999173","0"
"3220000","CDFI2262212026000065","2026-02-11","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 논현동 162-1","서울특별시 강남구 학동로4길 43-2, B102호 (논현동)","06114","슬로우 아뜰리에","2026-02-11 13:30:38","I","2026-02-13 00:20:38.0","","202092.353121561","445152.234292833","0"
"3220000","CDFI2262212026000070","2026-02-20","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 논현동 272-12","서울특별시 강남구 언주로114길 29-12, B01호 (논현동)","06103","시스테이","2026-02-20 16:58:23","I","2026-02-22 00:20:02.0","","203449.376698911","445438.332965507","0"
"3220000","CDFI2262212025000008","2025-07-16","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 신사동 569-2","서울특별시 강남구 논현로161길 20, 305호 (신사동)","06031","마이룸 신구","2025-07-16 13:57:35","I","2025-07-18 00:20:12.0","","202274.092101192","446830.046201137","0"
"3220000","CDFI2262212026000075","2026-02-27","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 청담동 18-27","서울특별시 강남구 도산대로66길 21, 301호 (청담동)","06064","민트스타 하우스 청담","2026-02-27 16:20:33","I","2026-03-01 00:20:29.0","","203844.457161725","446665.23925017","0"
"3220000","CDFI2262212026000077","2026-02-27","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 역삼동 645-7 태림빌딩","서울특별시 강남구 테헤란로21길 25, 태림빌딩 4층 (역삼동)","06131","SM HOUSE(SMILE MAKE)","2026-02-27 16:53:17","I","2026-03-01 00:20:29.0","","202944.347907448","444394.07665499","0"
"3220000","CDFI2262212026000055","2026-02-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 대치동 927-28","서울특별시 강남구 삼성로63길 32-7, 201호 (대치동)","06204","스테이대치","2026-02-08 18:06:35","I","2026-02-10 00:20:14.0","","204988.700270655","444177.093169646","0"
"3220000","CDFI2262212026000056","2026-02-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 역삼동 830-18","서울특별시 강남구 역삼로5길 9-1, 401호 (역삼동)","06243","지제이(GJ)","2026-02-08 18:07:31","I","2026-02-10 00:20:14.0","","202762.385896975","443576.452575275","0"
"3220000","CDFI2262212026000057","2026-02-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 역삼동 744-12","서울특별시 강남구 논현로79길 23-5, 402호 (역삼동)","06245","더엔케이","2026-02-08 18:08:03","I","2026-02-10 00:20:14.0","","203138.679267346","443885.784469414","0"
"3220000","CDFI2262212025000003","2025-03-07","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 삼성동 113-23 501호","서울특별시 강남구 선릉로108길 31-1, 501호 (삼성동)","06153","버브","2025-03-07 14:59:15","I","2025-03-09 00:10:36.0","","204050.382763881","445360.536304052","0"
"3220000","CDFI2262212025000004","2025-03-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 삼성동 147-2 미켈란147 1303호","서울특별시 강남구 봉은사로 516, 1303호 (삼성동, 미켈란147)","06163","서프라이즈미 게스트하우스","2025-03-14 13:49:31","I","2025-03-16 00:10:33.0","","204878.786373971","445669.326740927","0"
"3220000","CDFI2262212023000016","2023-12-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 논현동 193-34 102호","서울특별시 강남구 논현로111길 16-3, 102호 (논현동)","06122","스테이 희","2024-06-19 07:44:56","U","2024-06-21 02:40:00.0","","202756.159918616","445054.495013554","0"
"3220000","CDFI2262212023000015","2023-12-07","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 역삼동 681-19 힐스테이트3 302호","서울특별시 강남구 언주로108길 21-6, 302호 (역삼동, 힐스테이트3)","06143","어반 스페이스","2023-12-07 17:55:38","I","2023-12-09 00:16:53.0","","203555.16924933","445192.68808287","0"
"3220000","CDFI2262212023000013","2023-11-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 신사동 526-3 2층","서울특별시 강남구 도산대로1길 78, 2층 (신사동)","06027","로로맨숀","2023-11-08 09:14:22","I","2023-11-10 00:17:17.0","","201683.414501672","446601.631727593","0"
"3220000","CDFI2262212023000014","2023-11-23","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 역삼동 836-32 B102호","서울특별시 강남구 강남대로66길 34-2, B102호 (역삼동)","06254","여니 하우스","2023-11-23 15:47:33","I","2023-11-25 00:17:04.0","","202906.267912793","443334.503809927","0"
"3220000","CDFI2262212025000001","2025-01-13","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 삼성동 121-37 301호","서울특별시 강남구 삼성로107길 11-15, 301호 (삼성동)","06155","스위트 삼성","2025-07-23 09:57:30","U","2025-07-26 02:40:00.0","","204648.647614024","445374.877826055","0"
"3230000","CDFI2262212023000005","2023-05-24","","02","휴업","02","휴업","","2026-02-19","2036-02-19","","","","","서울특별시 송파구 송파동 243 래미안송파파인탑","서울특별시 송파구 오금로32길 31, 103동 1004호 (송파동, 래미안송파파인탑)","05673","베러임팩트(BETTER IMPACT)","2026-02-19 16:35:27","U","2026-02-21 02:40:00.0","","210541.58005606","444502.583662659","0"
"3230000","CDFI2262212014000004","2014-10-16","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 석촌동 16-7번지","서울특별시 송파구 삼학사로14길 24-1 (석촌동)","05614","레이크 게스트하우스","2019-05-22 16:55:49","U","2019-05-24 02:40:00.0","","208758.698272114","444581.376987092","0"
"3230000","CDFI2262212019000001","2019-02-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 송파동 58-4번지 레이크 해모로 903호","서울특별시 송파구 오금로 126, 903호 (송파동, 레이크 해모로)","05618","해모로 하우스","2019-02-15 10:46:35","I","2019-02-17 02:21:23.0","","209549.208403392","445465.16800288","0"
"3230000","CDFI2262212023000015","2023-09-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 방이동 109-4","서울특별시 송파구 오금로17길 5-25, 2층 (방이동)","05549","석촌별채","2023-09-08 09:56:43","I","2023-09-10 00:18:09.0","","209664.222616368","445495.130892451","0"
"3230000","CDFI2262212023000013","2023-08-25","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 석촌동 178-5 402호","서울특별시 송파구 송파대로45길 12, 402호 (석촌동)","05609","석촌애,꽃","2025-01-02 18:01:27","U","2025-01-04 02:40:00.0","","209167.198359654","444882.107789953","0"
"3230000","CDFI2262212023000014","2023-08-25","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 석촌동 229-10 203호","서울특별시 송파구 삼학사로8길 24-1, 203호 (석촌동)","05691","편안","2024-10-23 14:22:26","U","2024-10-25 02:40:00.0","","208735.647272031","444216.735338523","0"
"3230000","CDFI2262212023000012","2023-08-09","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 잠실동 335-10 302호","서울특별시 송파구 백제고분로18길 3-11, 302호 (잠실동)","05577","도담e하우스","2023-08-09 15:27:59","I","2023-08-11 00:18:47.0","","207497.506514909","444714.664400179","0"
"3230000","CDFI2262212023000011","2023-07-25","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 석촌동 171-6 B01호","서울특별시 송파구 백제고분로37가길 10, 지하층 B01호 (석촌동)","05615","그린스테이","2023-07-25 16:26:43","I","2023-07-27 00:18:54.0","","209093.744329844","444749.746165693","0"
"3230000","CDFI2262212023000009","2023-07-13","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 방이동 172-21 늘 푸른 인더바인 방이 502호","서울특별시 송파구 백제고분로50길 33, 502호 (방이동, 늘 푸른 인더바인 방이)","05628","늘푸른 인더바인","2023-07-13 18:22:42","I","2023-07-15 00:19:09.0","","210393.828818284","445686.550712683","0"
"3230000","CDFI2262212023000010","2023-07-21","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 잠실동 211-32 201호","서울특별시 송파구 석촌호수로12길 11-7, 201호 (잠실동)","05564","K 하우스","2023-07-21 16:34:55","I","2023-07-23 00:19:03.0","","207473.420687856","445171.553856276","0"
"3230000","CDFI2262212023000007","2023-06-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 잠실동 214-8","서울특별시 송파구 올림픽로12길 50, 지하층 1호 (잠실동)","05569","잠실, 쉼","2023-06-12 18:10:16","I","2023-06-14 00:19:49.0","","207301.171526952","445002.28515902","0"
"3230000","CDFI2262212023000008","2023-06-13","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 방이동 193-17 광진빌딩","서울특별시 송파구 양재대로71길 30-1, 광진빌딩 3층 303호 (방이동)","05637","더골든아워스테이","2023-06-13 15:13:53","I","2023-06-15 00:19:34.0","","210863.691123684","445473.005139359","0"
"3230000","CDFI2262212019000003","2019-09-23","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 방이동 102-13 B02호","서울특별시 송파구 위례성대로2길 45, B02호 (방이동)","05546","Belle's house","2023-05-08 17:58:56","U","2023-05-10 02:40:00.0","","209801.852651159","445661.979091656","0"
"3230000","CDFI2262212026000023","2026-03-06","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 오금동 68-6","서울특별시 송파구 동남로23길 40-27, 601호 (오금동)","05728","블루브릭스 송파","2026-03-06 17:52:19","I","2026-03-08 00:20:02.0","","211902.402445194","444554.819769059","0"
"3230000","CDFI2262212026000024","2026-03-06","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 방이동 122-11","서울특별시 송파구 오금로23길 8-3, 201호 (방이동)","05643","원스테이","2026-03-06 18:11:52","I","2026-03-08 00:20:02.0","","210202.497504719","445244.530167531","0"
"3230000","CDFI2262212026000025","2026-03-09","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 방이동 63-2","서울특별시 송파구 올림픽로32길 22-10, 2층 201호 (방이동)","05548","잠시스테이","2026-03-09 13:35:17","I","2026-03-11 00:20:02.0","","209564.629025509","445753.382106059","0"
"3230000","CDFI2262212024000034","2024-10-23","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 석촌동 165-13","서울특별시 송파구 백제고분로39길 25-3, 지하102호 (석촌동)","05610","호제하우스","2024-10-23 14:22:00","I","2024-10-25 00:12:21.0","","209096.995361687","444910.685055876","0"
"3230000","CDFI2262212024000035","2024-10-24","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 삼전동 42-4","서울특별시 송파구 삼전로4길 30, 5층 501호 (삼전동)","05595","부의유전자","2024-10-24 10:44:08","I","2024-10-26 00:12:20.0","","207839.57751467","444350.34065905","0"
"3230000","CDFI2262212024000031","2024-10-15","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 송파동 91-6","서울특별시 송파구 송파대로40길 7-18, 201호 (송파동)","05667","온유스테이 Ⅱ","2024-10-15 09:09:38","I","2024-10-17 00:12:34.0","","209629.607046215","444670.836723759","0"
"3230000","CDFI2262212024000033","2024-10-22","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 잠실동 218-11","서울특별시 송파구 백제고분로11길 29, 501호 (잠실동)","05563","금하우스","2024-10-22 18:04:25","I","2024-10-24 00:12:21.0","","207239.624508453","445129.026454122","0"
"3230000","CDFI2262212024000036","2024-10-29","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 삼전동 99-3","서울특별시 송파구 백제고분로27길 11-9, 지층 B01호 (삼전동)","05605","라이프스테이 송파","2025-07-02 16:08:17","U","2025-07-04 02:40:00.0","","208101.902749393","444679.339166295","0"
"3230000","CDFI2262212019000005","2019-10-18","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 오금동 38-8 메트로 빌 101호","서울특별시 송파구 중대로33길 12, 101호 (오금동, 메트로 빌)","05660","메트로하우스","2021-11-15 13:06:59","U","2021-11-17 02:40:00.0","","211462.985703498","444893.675702402","0"
"3230000","CDFI2262212019000006","2019-11-21","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 잠실동 44 레이크팰리스 128동 201호","서울특별시 송파구 잠실로 88, 128동 201호 (잠실동, 레이크팰리스)","05607","조이스하우스(Joy's house)","2025-04-29 11:08:38","U","2025-05-01 02:40:00.0","","208313.922986132","445153.164042424","0"
"3230000","CDFI2262212022000001","2022-02-11","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 방이동 102-15","서울특별시 송파구 위례성대로2길 49, B층 3호 (방이동)","05546","봉봉피아","2022-07-18 09:58:20","U","2022-07-20 02:40:00.0","","209786.259678581","445630.402575775","0"
"3230000","CDFI2262212026000032","2026-03-24","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 오금동 8-2 미자르 힐","서울특별시 송파구 위례성대로22길 12, 6층 601호 (오금동, 미자르 힐)","05653","수정스테이","2026-03-24 18:08:09","I","2026-03-26 00:20:02.0","","211496.723178967","445235.32555134","0"
"3230000","CDFI2262212026000029","2026-03-18","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 석촌동 230-9","서울특별시 송파구 삼학사로10길 20, 2층 201호 (석촌동)","05680","현스테이","2026-03-18 09:28:22","I","2026-03-20 00:20:02.0","","208690.340102208","444251.413032574","0"
"3230000","CDFI2262212026000034","2026-03-30","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 풍납동 399-5","서울특별시 송파구 강동대로7길 14, 102호 (풍납동)","05537","다니엘스테이","2026-03-30 13:01:18","I","2026-04-01 00:20:02.0","","210193.204865388","447288.91506975","0"
"3230000","CDFI2262212026000030","2026-03-20","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 문정동 76-5","서울특별시 송파구 새말로8길 29-15, 202호 (문정동)","05810","정스테이서울","2026-03-20 16:28:20","I","2026-03-22 00:20:02.0","","211177.439285472","442060.614950293","0"
"3230000","CDFI2262212026000031","2026-03-20","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 잠실동 236-1","서울특별시 송파구 백제고분로19길 11-9, 304호 (잠실동)","05568","로맨스828","2026-03-20 17:38:49","I","2026-03-22 00:20:02.0","","207562.804962713","444871.355267397","0"
"3230000","CDFI2262212026000027","2026-03-11","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 송파동 118-31 대중빌라","서울특별시 송파구 백제고분로44길 21-1, 대중빌라 102호 (송파동)","05665","스테이온기","2026-03-11 18:01:01","I","2026-03-13 00:20:02.0","","209907.967665931","444955.309147732","0"
"3230000","CDFI2262212026000028","2026-03-13","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 풍납동 408-18","서울특별시 송파구 토성로15길 6, 402호 (풍납동)","05531","순스테이","2026-03-13 17:41:09","I","2026-03-15 00:20:02.0","","210301.051912444","447467.564413507","0"
"3230000","CDFI2262212026000033","2026-03-25","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 석촌동 54-12","서울특별시 송파구 백제고분로36나길 10-1, 지하층 101호 (석촌동)","05614","로므스테이","2026-03-25 13:24:01","I","2026-03-27 00:20:01.0","","208786.946388836","444637.001773976","0"
"3230000","CDFI2262212024000021","2024-06-24","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 가락동 169-6","서울특별시 송파구 오금로44나길 9, 202호 (가락동)","05769","블리스주주","2024-06-24 20:27:36","I","2024-06-26 00:14:03.0","","211847.184844852","443843.112051094","0"
"3230000","CDFI2262212024000022","2024-06-24","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 석촌동 181-8 목련주택","서울특별시 송파구 송파대로47길 5-1, 목련주택 B02호 (석촌동)","05609","Zen House, Jamsil","2024-06-24 20:30:57","I","2024-06-26 00:14:03.0","","209127.485830884","445019.823261684","0"
"3230000","CDFI2262212024000023","2024-07-17","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 석촌동 228-10 번영주택","서울특별시 송파구 삼학사로6길 24, 번영주택 101호 (석촌동)","05691","번영 101호","2024-07-17 15:12:35","I","2024-07-19 00:13:45.0","","208721.51001735","444172.30113637","0"
"3230000","CDFI2262212024000018","2024-06-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 오금동 18-18","서울특별시 송파구 마천로7가길 3-1, 303호 (오금동)","05657","애플 하우스","2025-01-24 09:51:42","U","2025-01-26 02:40:00.0","","211211.329027963","445172.891254819","0"
"3230000","CDFI2262212024000019","2024-06-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 잠실동 204-9","서울특별시 송파구 올림픽로12길 26, 1층 (잠실동)","05563","머물다, 잠실","2024-06-14 08:49:25","I","2024-06-16 00:14:33.0","","207282.140090324","445232.906231439","0"
"3230000","CDFI2262212024000026","2024-07-30","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 석촌동 268-8 101호","서울특별시 송파구 가락로11길 12-9, 101호 (석촌동)","05689","단감나무 집","2024-07-30 10:35:13","I","2024-08-01 00:13:34.0","","209209.251299356","444396.116808234","0"
"3230000","CDFI2262212024000024","2024-07-22","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 잠실동 235-4","서울특별시 송파구 삼전로7길 17, 101호 (잠실동)","05568","Puerto Varas","2024-07-22 15:13:39","I","2024-07-24 00:13:47.0","","207573.700050992","444823.965907773","0"
"3230000","CDFI2262212024000025","2024-07-22","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 방이동 145-32","서울특별시 송파구 오금로19길 26, B03호 (방이동)","05632","혀니스테이 잠실","2025-09-02 09:08:21","U","2025-09-04 02:40:00.0","","210061.940804408","445522.131150092","0"
"3230000","CDFI2262212024000029","2024-08-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 잠실동 317-12","서울특별시 송파구 백제고분로18길 12-7, 지하층 101호 (잠실동)","05576","Stay on","2025-02-19 09:28:47","U","2025-02-21 02:40:00.0","","207364.51","444650.045","0"
"3230000","CDFI2262212024000030","2024-08-20","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 삼전동 66-11","서울특별시 송파구 백제고분로28길 27-6, B102호 (삼전동)","05590","안녕스테이","2024-08-20 20:35:44","I","2024-08-22 00:13:25.0","","208026.310372627","444240.290456023","0"
"3230000","CDFI2262212020000001","2020-02-06","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 송파동 14-18번지 부림빌딩 301호","서울특별시 송파구 백제고분로41길 17, 부림빌딩 301호 (송파동)","05625","THE 718","2020-02-07 16:40:30","I","2020-02-09 00:23:23.0","","209435.798366058","445035.177832456","0"
"3230000","CDFI2262212026000018","2026-02-13","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 석촌동 229-11","서울특별시 송파구 삼학사로8길 26, B01호 (석촌동)","05691","로렐스테이","2026-02-19 10:50:55","U","2026-02-21 02:40:00.0","","208747.222779389","444218.903079987","0"
"3230000","CDFI2262212026000021","2026-03-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 가락동 74-19","서울특별시 송파구 송이로20길 4-4, 201호 (가락동)","05713","Atelier7419","2026-03-05 10:47:44","I","2026-03-07 00:20:02.0","","210619.614033932","443818.773372932","0"
"3230000","CDFI2262212026000022","2026-03-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 송파동 100-7","서울특별시 송파구 송이로6길 11, 나동 지하1층 1호 (송파동)","05675","레몬트리 스테이","2026-03-05 17:58:24","I","2026-03-07 00:20:02.0","","210094.229834992","444526.130050604","0"
"3230000","CDFI2262212026000010","2026-01-27","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 석촌동 234-2","서울특별시 송파구 백제고분로34길 3-14, 302호 (석촌동)","05680","윤스테이","2026-02-19 10:53:02","U","2026-02-21 02:40:00.0","","208735.225069837","444432.603841294","0"
"3230000","CDFI2262212026000007","2026-01-16","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 석촌동 231-8 대복주택","서울특별시 송파구 삼학사로10길 25, 대복주택 지층 B02호 (석촌동)","05680","지니스테이","2026-01-19 10:41:55","U","2026-01-21 02:40:00.0","","208746.395141498","444286.471003159","0"
"3230000","CDFI2262212026000009","2026-01-22","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 방이동 127-17","서울특별시 송파구 오금로27길 25-15, 지하1층 1호 (방이동)","05644","어반스테이 송파(Urban Stay_Songpa)","2026-02-19 10:53:15","U","2026-02-21 02:40:00.0","","210459.81380159","445137.261556416","0"
"3230000","CDFI2262212026000008","2026-01-21","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 삼전동 122-10","서울특별시 송파구 백제고분로31길 16-12, 203호 (삼전동)","05603","AROME SONGPA","2026-01-23 10:27:08","U","2026-01-25 02:40:00.0","","208428.608159735","444637.399447431","0"
"3230000","CDFI2262212026000002","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 송파동 133-14","서울특별시 송파구 백제고분로46길 4-17, B03호 (송파동)","05665","스테이 노브(Stay NOV)","2026-01-23 10:28:34","U","2026-01-25 02:40:00.0","","209780.139530574","445087.264990526","0"
"3230000","CDFI2262212026000004","2026-01-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 문정동 75-9","서울특별시 송파구 새말로8길 30, 301호 (문정동)","05817","더아늑하우스(The Anuk House)","2026-01-08 15:58:59","I","2026-01-10 00:20:07.0","","211132.533390588","442002.841604704","0"
"3230000","CDFI2262212026000005","2026-01-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 거여동 665-5 리안에스피","서울특별시 송파구 거마로9길 4, 리안에스피 403호 (거여동)","05735","제이투어스","2026-02-19 10:53:50","U","2026-02-21 02:40:00.0","","212783.871351991","443781.159511089","0"
"3230000","CDFI2262212023000006","2023-06-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 석촌동 159-10 레이크빌","서울특별시 송파구 석촌호수로20길 5, 301호 (석촌동, 레이크빌)","05610","레이크 하우스","2023-06-02 13:10:08","I","2023-06-04 00:19:48.0","","208947.009119961","444961.040425487","0"
"3230000","CDFI2262212024000012","2024-05-13","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 석촌동 279-6","서울특별시 송파구 송파대로39길 15, 302호 (석촌동)","05688","쁘띠또뗄","2024-05-13 21:27:42","I","2024-05-15 00:14:39.0","","209416.703648956","444452.043365464","0"
"3230000","CDFI2262212024000015","2024-05-21","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 가락동 118-7","서울특별시 송파구 송이로26길 16-1, 301호 (가락동)","05829","가락스테이","2024-05-21 15:12:47","I","2024-05-23 00:14:32.0","","210845.938442152","443340.230327763","0"
"3230000","CDFI2262212024000007","2024-04-17","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 삼전동 33-15","서울특별시 송파구 삼전로4길 3-11, 302호 (삼전동)","05593","크래프트 샘","2024-04-17 11:37:27","I","2024-04-19 00:15:40.0","","207640.856908368","444500.363842652","0"
"3230000","CDFI2262212024000016","2024-05-24","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 석촌동 6-13","서울특별시 송파구 삼학사로18길 11, 지층층 101호 (석촌동)","05612","Leo's Nest","2024-05-24 10:22:24","I","2024-05-26 00:14:47.0","","208632.262230844","444706.628610202","0"
"3230000","CDFI2262212024000017","2024-05-24","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 석촌동 240-21","서울특별시 송파구 가락로 44, 301호 (석촌동)","05694","Yuri Stay","2024-05-24 16:44:32","I","2024-05-26 00:14:47.0","","208897.599508497","444101.761908076","0"
"3230000","CDFI2262212024000010","2024-05-01","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 석촌동 237-3","서울특별시 송파구 백제고분로34길 3-47, 102호 (석촌동)","05680","꿈꾸는다락방","2024-05-01 09:19:13","I","2024-05-03 00:14:49.0","","208788.234669691","444317.090343277","0"
"3230000","CDFI2262212024000014","2024-05-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 삼전동 109-2","서울특별시 송파구 삼학사로19길 23-1, B02호 (삼전동)","05601","순수게스트하우스","2024-05-14 20:05:34","I","2024-05-16 00:14:48.0","","208284.114980905","444874.323964377","0"
"3230000","CDFI2262212024000011","2024-05-10","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 삼전동 8-8","서울특별시 송파구 백제고분로21길 9, 301호 (삼전동)","05606","삼전가(Samjeonga)","2024-05-10 09:32:28","I","2024-05-12 00:14:54.0","","207871.697434933","444742.231878575","0"
"3230000","CDFI2262212020000002","2020-04-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 송파동 26-17번지 호수(家)하우스 201호","서울특별시 송파구 백제고분로41길 26-10, 201호 (송파동, 호수(家)하우스)","05622","하우두유두","2020-04-08 13:29:35","I","2020-04-10 00:23:21.0","","209417.614955523","445152.826612287","0"
"3230000","CDFI2262212025000077","2025-10-29","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 삼전동 69-1","서울특별시 송파구 백제고분로28길 35-35, 201호 (삼전동)","05597","소예","2025-12-31 18:25:57","U","2026-01-03 02:40:00.0","","208120.498959611","444104.810412585","0"
"3230000","CDFI2262212025000080","2025-11-11","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 방이동 102-25 파크하우스","서울특별시 송파구 올림픽로32길 49-27, 101호 (방이동, 파크하우스)","05546","웰럭팜","2025-12-31 18:25:01","U","2026-01-03 02:40:00.0","","209854.42875095","445724.075624267","0"
"3230000","CDFI2262212025000081","2025-11-11","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 송파동 9-16","서울특별시 송파구 백제고분로41길 35-20, 201호 (송파동)","05624","Kim's Family","2025-12-31 18:24:50","U","2026-01-03 02:40:00.0","","209243.900332359","445126.69488362","0"
"3230000","CDFI2262212025000083","2025-11-18","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 방이동 113-8","서울특별시 송파구 백제고분로48길 12-19, 102호 (방이동)","05641","Jamsil Cozy Mood","2025-12-31 18:24:26","U","2026-01-03 02:40:00.0","","210034.058338678","445372.00063901","0"
"3230000","CDFI2262212025000084","2025-11-18","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 석촌동 283-1","서울특별시 송파구 송파대로43길 23, 403호 (석촌동)","05689","스테이 플러스","2025-11-18 13:52:34","I","2025-11-20 00:20:11.0","","209262.902804133","444576.104291031","0"
"3230000","CDFI2262212025000095","2025-12-03","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 석촌동 266-12","서울특별시 송파구 가락로15길 13, B03호 (석촌동)","05689","소담스테이","2025-12-31 18:21:30","U","2026-01-03 02:40:00.0","","209305.641996145","444419.235190003","0"
"3230000","CDFI2262212025000082","2025-11-17","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 방이동 99-2","서울특별시 송파구 위례성대로2길 40-1, B02호 (방이동)","05547","하루재 잠실","2025-12-31 18:24:39","U","2026-01-03 02:40:00.0","","209805.498602347","445727.225908815","0"
"3230000","CDFI2262212025000102","2025-12-18","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 삼전동 61-6","서울특별시 송파구 백제고분로28길 6-17, 202호 (삼전동)","05583","소평(小平) 1","2025-12-31 18:19:42","U","2026-01-03 02:40:00.0","","207995.244495941","444512.467588621","0"
