구,동,숙소명,승인연도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,업종,업소명,X좌표,Y좌표,관리건축물대장PK,연면적(㎡),기타용도,지상층수,지하층수,총층수,건물용도명_direct,지역구분명_direct,주변환경명_direct,객실수_direct,시설규모_direct,건축연면적_direct,총층수_direct,지상층수_direct,지하층수_direct,건물용도명_통합,지역구분명_통합,객실수_통합,시설규모_통합,연면적_통합,총층수_통합,총층수_0층만보정,총층수_현재값과차이,주택유형_분류,지역분류_상업주거,상업지역여부,주거지역여부,주택가주변_여부,역세권_인접여부,유흥가_인접여부
송파구,잠실동,(주)파로스 관광호텔,2012,30,80.0,1.3072511537794378,0.1179,1.0,37.50833724,127.08037078,관광숙박업,(주)파로스 관광호텔,207106.032236,445432.484078,10251100246191,4485.52,숙박시설(관광호텔) 외 1,14.0,5.0,19.0,숙박시설,상업지역,아파트지역,52.0,4486.0,4486.0,19.0,14.0,5.0,숙박시설,상업지역,52.0,4486.0,4486.0,19.0,19.0,0.0,,상업지역,1.0,0.0,0.0,0.0,0.0
송파구,석촌동,로사나부띠끄 관광호텔,2013,18,94.4,1.7894419710876923,0.1165,1.0,37.5032461,127.09675008,관광숙박업,로사나부띠끄 관광호텔,208554.799609,444868.795427,10251100453887,5798.253,숙박시설(관광호텔)외 2,14.0,4.0,18.0,,상업지역,,81.0,5242.0,5242.0,18.0,14.0,4.0,숙박시설(관광호텔)외 2,상업지역,81.0,5242.0,5242.0,18.0,18.0,0.0,,상업지역,1.0,0.0,,,
마포구,노고산동,K-그랜드 호스텔 신촌,2011,5,0.0,1.160744069775116,0.1194,0.85,37.5514831,126.93342778,관광숙박업,K-그랜드 호스텔 신촌,194117.365875,450220.18771,10151100200279,1441.49,제1.2종근린생활시설,7.0,1.0,8.0,,,,,,,8.0,7.0,1.0,제1.2종근린생활시설,,,,1441.49,8.0,8.0,0.0,,,,,,,
종로구,관철동,스테이 묘미 종로,1969,3,0.0,0.5108256237659907,0.1794,0.12,37.56620399,126.98512904,관광숙박업,스테이 묘미 종로,198686.190852,451852.052851,1002111730,2101.22,근린생활시설,11.0,1.0,12.0,,,,,,,12.0,11.0,1.0,근린생활시설,,,,2101.22,12.0,12.0,0.0,,,,,,,
종로구,관철동,벨린스테이,1966,3,0.0,0.621173680934856,0.1837,0.55,37.56692536,126.98410903,관광숙박업,벨린스테이,198596.089308,451932.131774,1002127754,1874.24,"영업용, 사무실, 점포",7.0,1.0,8.0,,,,,,,8.0,7.0,1.0,"영업용, 사무실, 점포",,,,1874.24,8.0,8.0,0.0,,,,,,,
종로구,숭인동,호텔 인스피룸 종로,1985,2,100.0,0.2276693767724138,0.1565,0.25,37.57110935,127.02075275,관광숙박업,호텔 인스피룸 종로,201833.329247,452396.590128,1002118866,591.77,근린생활시설,5.0,1.0,6.0,,,,,,,6.0,5.0,1.0,근린생활시설,,,,591.77,6.0,6.0,0.0,,,,,,,
종로구,숭인동,안한스테이 동묘,2019,36,63.9,0.7676232734614281,0.1079,0.18,37.57088635,127.01603595,관광숙박업,안한스테이 동묘,201416.644307,452371.758066,10021100215305,431.33,관광숙박시설(호스텔),7.0,1.0,8.0,,,,,,,8.0,7.0,1.0,관광숙박시설(호스텔),,,,431.33,8.0,8.0,0.0,,,,,,,
강남구,논현동,루프서울 논현점,2022,16,75.0,1.705195820027413,0.1036,0.7,37.50544211,127.03021242,관광숙박업,루프서울 논현점,202671.352389,445108.556362,1000000000000000061491,795.38,관광숙박시설(호스텔),6.0,1.0,7.0,,,,,,,7.0,6.0,1.0,관광숙박시설(호스텔),,,,795.38,7.0,7.0,0.0,,,,,,,
성동구,도선동,서온재 Seo on jae,1996,38,65.8,0.7596905713365569,0.1408,0.55,37.56031193,127.03329438,관광숙박업,서온재 Seo on jae,202941.70092,451198.521514,100515163,989.51,"근린생활시설,주택,위락시설,일반음식점",8.0,2.0,10.0,,,,,,,10.0,8.0,2.0,"근린생활시설,주택,위락시설,일반음식점",,,,989.51,10.0,10.0,0.0,,,,,,,
중구,오장동,아랑재,2021,22,59.1,2.715995759362029,0.105,0.85,37.56134429,126.9998039,관광숙박업,아랑재,199982.674018,451312.579937,10031100240126,348.3,제2종근린생활시설,5.0,0.0,5.0,,,,,,,5.0,5.0,0.0,제2종근린생활시설,,,,348.3,5.0,5.0,0.0,,,,,,,
서초구,반포동,호텔 앳 강남 서울,1995,1,0.0,0.0388398333162639,0.1422,0.04,37.50289453,127.02047802,관광숙박업,호텔 앳 강남 서울,201810.707895,444825.576398,1023113103,730.74,"제1,2종근린생활시설(사무소)",5.0,1.0,6.0,,,,,,,6.0,5.0,1.0,"제1,2종근린생활시설(사무소)",,,,730.74,6.0,6.0,0.0,,,,,,,
강남구,역삼동,스테이아른,1983,4,0.0,1.165647690004268,0.4324,0.0,37.50366871,127.04538866,관광숙박업,스테이아른,204013.316305,444912.271013,1024111385,233.47,근린생활시설,2.0,1.0,3.0,,,,,,,3.0,2.0,1.0,근린생활시설,,,,233.47,3.0,3.0,0.0,,,,,,,
중구,황학동,호스텔 모어 댄 스테이,1984,42,76.2,1.503601772510471,0.158,0.55,37.56461626,127.01796219,관광숙박업,호스텔 모어 댄 스테이,201586.944712,451675.882156,1003122775,218.98,관광숙박시설(호스텔),3.0,1.0,4.0,,,,,,,4.0,3.0,1.0,관광숙박시설(호스텔),,,,218.98,4.0,4.0,0.0,,,,,,,
종로구,효제동,백제장,1990,13,0.0,0.0,0.1494,0.18,37.56884357,127.00412115,숙박업,백제장,200364.080041,452144.919766,1002129413,729.21,숙박시설,6.0,1.0,7.0,,,,30.0,,,1.0,1.0,0.0,숙박시설,,30.0,,729.21,1.0,1.0,0.0,,,,,,,
종로구,효제동,더원 호텔,1995,20,0.0,0.2486226366151946,0.1422,0.18,37.5692221,127.003393,숙박업,더원 호텔,200299.750138,452186.930155,1002127277,940.94,숙박시설,7.0,1.0,8.0,,,,33.0,,,1.0,1.0,0.0,숙박시설,,33.0,,940.94,1.0,1.0,0.0,,,,,,,
종로구,홍지동,씨케이 인 종로점,1970,0,0.0,0.0,0.4553,1.0,37.5978767,126.95861797,숙박업,씨케이 인 종로점,196345.557159,455368.063963,1002113187,254.09,주택,2.0,1.0,3.0,,,,16.0,,,2.0,2.0,0.0,주택,,16.0,,254.09,2.0,2.0,0.0,,,,,,,
종로구,숭인동,은진모텔,1970,21,57.1,2.382786392373568,0.178,0.85,37.57429593,127.02140236,숙박업,은진모텔,201890.63628,452750.276177,100211098,1770.52,영업,5.0,1.0,6.0,,,,36.0,,,1.0,1.0,0.0,영업,,36.0,,1770.52,1.0,1.0,0.0,,,,,,,
종로구,관수동,더포스트 호텔,2019,19,63.2,1.0744721703124118,0.1079,0.35,37.56668503,126.98976351,숙박업,더포스트 호텔,199095.639005,451905.388155,10021100214825,1888.57,"숙박시설, 제2종근린생활시설(일반음식점)",10.0,2.0,12.0,,,,52.0,,,12.0,10.0,2.0,"숙박시설, 제2종근린생활시설(일반음식점)",,52.0,,1888.57,12.0,12.0,0.0,,,,,,,
종로구,원남동,은성,1966,0,0.0,1.4912641754638978,0.1837,1.0,37.57255438,126.9961684,숙박업,은성,199661.516843,452556.775957,1002111891,414.38,생활숙박시설,4.0,1.0,5.0,,,,16.0,,,5.0,4.0,1.0,생활숙박시설,,16.0,,414.38,5.0,5.0,0.0,,,,,,,
종로구,연지동,더스테이종로(TheStayJongro),2023,6,33.3,1.0176755263976924,0.1022,0.08,37.57028888,126.99827921,숙박업,더스테이종로(TheStayJongro),199847.981505,452305.325465,1000000000000001165866,453.91,근린생활시설,6.0,1.0,7.0,,,,20.0,,,6.0,6.0,0.0,근린생활시설,,20.0,,453.91,6.0,6.0,0.0,,,,,,,
종로구,관철동,(주)서울큐브 종로,2016,4,25.0,1.4000876832522264,0.1122,0.12,37.56636189,126.9838774,숙박업,(주)서울큐브 종로,198575.614558,451869.596952,10021100204997,2861.31,일반음식점,9.0,2.0,11.0,,,,2.0,,,1.0,1.0,0.0,일반음식점,,2.0,,2861.31,1.0,1.0,0.0,,,,,,,
종로구,연지동,주식회사 파이브호텔 종로,2018,7,71.4,0.0673829972460479,0.1094,0.08,37.57145411,126.99873175,숙박업,주식회사 파이브호텔 종로,199887.961702,452434.652179,10021100214405,1997.33,숙박시설,9.0,2.0,11.0,,,,81.0,,,11.0,9.0,2.0,숙박시설,,81.0,,1997.33,11.0,11.0,0.0,,,,,,,
종로구,원남동,오라카이 대학로 호텔,2019,5,0.0,1.0632729222228008,0.1079,0.18,37.57297519,126.99797784,관광숙박업,오라카이 대학로 호텔,199821.363678,452603.475535,10021100215645,19412.5,숙박시설(관광숙박시설),15.0,5.0,20.0,숙박시설,일반상업지역,,232.0,19413.0,19413.0,20.0,15.0,5.0,숙박시설,일반상업지역,232.0,19413.0,19413.0,20.0,20.0,0.0,,상업지역,1.0,0.0,,,
종로구,효제동,청원 NEST,2007,13,0.0,1.1535280462642243,0.1251,0.18,37.56941664,127.00343731,숙박업,청원 NEST,200303.663921,452208.521085,1002126134,1326.99,숙박시설(여관),7.0,1.0,8.0,,,,33.0,,,8.0,7.0,1.0,숙박시설(여관),,33.0,,1326.99,8.0,8.0,0.0,,,,,,,
종로구,관철동,핑크빌,2014,4,25.0,1.3581234841531944,0.115,0.12,37.5663255,126.98416082,숙박업,핑크빌,198600.65329,451865.553162,10021100199875,2673.52,"제2종근린생활시설, 연립주택",9.0,3.0,12.0,,,,9.0,,,1.0,1.0,0.0,"제2종근린생활시설, 연립주택",,9.0,,2673.52,1.0,1.0,0.0,연립,,,,,,
종로구,효제동,해와가,2021,36,83.3,1.1885316198375582,0.105,1.0,37.57179563,127.0003061,숙박업,해와가,200027.040832,452472.55681,10021100223505,386.58,생활숙박시설,6.0,1.0,7.0,,,,10.0,,,7.0,6.0,1.0,생활숙박시설,,10.0,,386.58,7.0,7.0,0.0,,,,,,,
종로구,충신동,이에스드림타워,2020,4,75.0,0.0,0.1065,0.04,37.57251594,127.0027139,숙박업,이에스드림타워,200239.745162,452552.505346,10021100220965,565.63,숙박시설,8.0,2.0,10.0,,,,9.0,,,10.0,8.0,2.0,숙박시설,,9.0,,565.63,10.0,10.0,0.0,,,,,,,
종로구,관수동,위코스테이 인사동,2023,26,80.8,0.9893011186053764,0.1022,0.55,37.56668627,126.9891108,숙박업,위코스테이 인사동,199037.974854,451905.533009,1000000000000001624975,2520.55,생활숙박시설,11.0,2.0,13.0,,,,70.0,,,13.0,11.0,2.0,생활숙박시설,,70.0,,2520.55,13.0,13.0,0.0,,,,,,,
종로구,창신동,만소호스텔,1989,1,0.0,2.0452685997537494,0.1509,0.08,37.56851942,127.00992254,숙박업,만소호스텔,200876.602916,452108.981035,100212148,2300.46,"근린생활시설, 판매및영업시설",5.0,2.0,7.0,,,,12.0,,,7.0,5.0,2.0,"근린생활시설, 판매및영업시설",,12.0,,2300.46,7.0,7.0,0.0,,,,,,,
종로구,관철동,유에이치 스위트 종각 5F,1980,3,0.0,0.5273549257172012,0.1637,0.12,37.5663269,126.98520188,숙박업,유에이치 스위트 종각 5F,198692.627927,451865.694333,100211555,1779.98,제1종근린생활시설,5.0,1.0,6.0,,,,5.0,,,1.0,1.0,0.0,제1종근린생활시설,,5.0,,1779.98,1.0,1.0,0.0,,,,,,,
종로구,숭인동,서울 게스트하우스,1939,9,77.8,0.8070279961837262,0.9413,0.18,37.57188149,127.01560938,숙박업,서울 게스트하우스,201378.942292,452482.200375,1002127214,92.57,"여관, 근린생활시설(점포)",2.0,0.0,2.0,,,,9.0,,,2.0,2.0,0.0,"여관, 근린생활시설(점포)",,9.0,,92.57,2.0,2.0,0.0,,,,,,,
종로구,관철동,헤리티지31호텔 (HOTEL HERITAGE31),2022,1,0.0,0.6931471805599453,0.1036,0.55,37.56663673,126.98553079,숙박업,헤리티지31호텔 (HOTEL HERITAGE31),198721.691863,451900.077019,10021100226206,785.33,숙박시설,11.0,2.0,13.0,,,,27.0,,,13.0,11.0,2.0,숙박시설,,27.0,,785.33,13.0,13.0,0.0,,,,,,,
종로구,원남동,종로 스테이,2003,1,0.0,0.0,0.1308,0.85,37.57231926,126.99537656,숙박업,종로 스테이,199591.565032,452530.682866,1002111590,582.17,숙박시설,3.0,1.0,4.0,,,,20.0,,,1.0,1.0,0.0,숙박시설,,20.0,,582.17,1.0,1.0,0.0,,,,,,,
종로구,관철동,UH SUITE,2020,4,0.0,0.8938178760220964,0.1065,0.55,37.56692677,126.98393909,숙박업,UH SUITE,198581.075058,451932.290555,10021100218585,2155.0,일반음식점,8.0,2.0,10.0,,,,5.0,,,1.0,1.0,0.0,일반음식점,,5.0,,2155.0,1.0,1.0,0.0,,,,,,,
종로구,익선동,더 가든 호텔(The garden hotel),1968,26,69.2,2.0352321021806903,0.1808,1.0,37.57241793,126.98862532,숙박업,더 가든 호텔(The garden hotel),198995.160911,452541.684614,1002126941,1364.27,숙박시설,6.0,1.0,7.0,,,,60.0,,,6.0,6.0,0.0,숙박시설,,60.0,,1364.27,6.0,6.0,0.0,,,,,,,
종로구,원남동,Apple-stay (애플스테이),2018,1,0.0,0.0,0.24,1.0,37.57237793,126.9955602,숙박업,Apple-stay (애플스테이),199607.788245,452537.194098,10021100208705,263.41,숙박시설(생활숙박시설) 및 단독주택(다중주택),4.0,0.0,4.0,,,,15.0,,,4.0,4.0,0.0,숙박시설(생활숙박시설) 및 단독주택(다중주택),,15.0,,263.41,4.0,4.0,0.0,단독,,,,,,
종로구,관철동,스테이 오하나,2022,4,0.0,0.5753641449035619,0.1036,0.55,37.56668466,126.98398683,숙박업,스테이 오하나,198585.288863,451905.418902,1000000000000000060121,1470.28,제2종근린생활시설,5.0,1.0,6.0,,,,15.0,,,1.0,1.0,0.0,제2종근린생활시설,,15.0,,1470.28,1.0,1.0,0.0,,,,,,,
종로구,익선동,어반스테이 부티크 익선,2023,25,72.0,2.233422945163059,0.1022,1.0,37.57223047,126.9886688,숙박업,어반스테이 부티크 익선,198998.999624,452520.878594,1000000000000001656707,1999.66,생활숙박시설,9.0,1.0,10.0,,,,55.0,,,1.0,1.0,0.0,생활숙박시설,,55.0,,1999.66,1.0,1.0,0.0,,,,,,,
종로구,장사동,알게스트하우스 종묘점,1966,30,80.0,0.897308280961865,0.1837,0.08,37.56669372,126.99400958,숙박업,알게스트하우스 종묘점,199470.765862,451906.320347,1002111935,827.25,"영업용, 근린생활시설",4.0,0.0,4.0,,,,14.0,,,1.0,1.0,0.0,"영업용, 근린생활시설",,14.0,,827.25,1.0,1.0,0.0,,,,,,,
종로구,돈의동,엠앤럭키호텔,2020,21,81.0,0.6931471805599453,0.1065,0.08,37.5685956,126.99012206,숙박업,엠앤럭키호텔,199127.338507,452117.435901,10021100219725,1613.91,관광숙박시설,10.0,1.0,11.0,,,,45.0,,,1.0,1.0,0.0,관광숙박시설,,45.0,,1613.91,1.0,1.0,0.0,,,,,,,
종로구,관철동,어 베터 플레이스 (A BETTER PLACE),1975,0,0.0,0.7731898882334818,0.86,0.55,37.56691314,126.98556525,숙박업,어 베터 플레이스 (A BETTER PLACE),198724.740257,451930.754248,1002112812,427.1,"제2종근린생활시설(일반음식점, 소매점, 사무소)",5.0,0.0,5.0,,,,1.0,,,1.0,1.0,0.0,"제2종근린생활시설(일반음식점, 소매점, 사무소)",,1.0,,427.1,1.0,1.0,0.0,,,,,,,
종로구,관수동,호텔케이월드(청계),2020,23,82.6,0.8412963419985058,0.1065,0.08,37.56645547,126.99048734,숙박업,호텔케이월드(청계),199159.584836,451879.903244,10021100220465,2414.34,일반숙박시설,11.0,2.0,13.0,,,,60.0,,,1.0,1.0,0.0,일반숙박시설,,60.0,,2414.34,1.0,1.0,0.0,,,,,,,
종로구,관철동,더 스테이 코리아(The Stay Korea),2015,4,25.0,1.01160091167848,0.1136,0.12,37.56616924,126.9863907,숙박업,더 스테이 코리아(The Stay Korea),198797.654661,451848.180035,10021100201597,1053.21,제2종근린생활시설,5.0,2.0,7.0,,,,16.0,,,1.0,1.0,0.0,제2종근린생활시설,,16.0,,1053.21,1.0,1.0,0.0,,,,,,,
종로구,익선동,호텔 이비스앰배서더 인사동,2013,13,61.5,2.0964757274214088,0.1165,0.7,37.57166746,126.98867484,관광숙박업,호텔 이비스앰배서더 인사동,198977.911016,452460.663047,10021100195968,14346.3,관광호텔,10.0,2.0,12.0,호텔,상업지역,,363.0,14346.0,14346.0,12.0,10.0,2.0,호텔,상업지역,363.0,14346.0,14346.0,12.0,12.0,0.0,,상업지역,1.0,0.0,,,
종로구,와룡동,Hostel Tommy 호스텔 토미,1965,62,69.4,2.1717454920352344,0.1851,1.0,37.5716747,126.99041695,관광숙박업,Hostel Tommy 호스텔 토미,199153.425066,452459.177175,100214935,743.14,숙박시설,4.0,0.0,4.0,숙박시설,일반상업지역,기타,21.0,235.0,469.0,4.0,4.0,0.0,숙박시설,일반상업지역,21.0,235.0,469.0,4.0,4.0,0.0,,상업지역,1.0,0.0,0.0,0.0,0.0
종로구,낙원동,오라카이 인사동 스위츠,2002,19,94.7,0.6194439847728106,0.1322,0.08,37.57025733,126.98654665,관광숙박업,오라카이 인사동 스위츠,198811.497418,452301.907781,1002120662,45510.23,숙박시설,24.0,6.0,30.0,호텔,일반상업지역,학교정화(상대),213.0,45510.0,0.0,30.0,24.0,6.0,호텔,일반상업지역,213.0,45510.0,45510.0,30.0,30.0,0.0,,상업지역,1.0,0.0,0.0,0.0,0.0
종로구,관훈동,아미드 호텔 서울,1985,5,60.0,1.2127064842946906,0.1565,0.12,37.56984481,126.98341181,관광숙박업,아미드 호텔 서울,198534.549199,452256.166993,1002113136,15679.42,숙박시설,14.0,4.0,18.0,숙박시설,상업지역,,250.0,15679.0,0.0,18.0,14.0,4.0,숙박시설,상업지역,250.0,15679.0,15679.0,18.0,18.0,0.0,,상업지역,1.0,0.0,,,
종로구,창신동,대구,1981,2,50.0,2.665848455054828,0.4359,0.25,37.56869433,127.0105724,숙박업,대구,200934.012281,452128.401001,100213111,323.85,"목욕탕, 여인숙",3.0,1.0,4.0,,,,10.0,,,1.0,1.0,0.0,"목욕탕, 여인숙",,10.0,,323.85,1.0,1.0,0.0,,,,,,,
종로구,낙원동,N285 인사동호텔,2022,27,96.3,1.594591404317106,0.1036,0.7,37.56958821,126.98661759,숙박업,N285 인사동호텔,198817.75369,452227.642683,10021100227205,3400.25,일반숙박시설,12.0,3.0,15.0,,,,121.0,,,15.0,12.0,3.0,일반숙박시설,,121.0,,3400.25,15.0,15.0,0.0,,,,,,,
종로구,관철동,호텔 프렌즈,1960,17,17.6,0.4238142467763609,0.4729,0.08,37.56577941,126.98764298,숙박업,호텔 프렌즈,198908.283882,451804.898053,100214702,366.15,"대중음식점, 여관",4.0,1.0,5.0,,,,21.0,,,5.0,4.0,1.0,"대중음식점, 여관",,21.0,,366.15,5.0,5.0,0.0,,,,,,,
종로구,관훈동,호텔썬비,2003,8,50.0,0.7304542329727559,0.1308,0.08,37.57030354,126.9840039,관광숙박업,호텔썬비,198586.865239,452307.071476,1002117468,2070.85,숙박시설,9.0,1.0,10.0,,,,,,,10.0,9.0,1.0,숙박시설,,,,2070.85,10.0,10.0,0.0,,,,,,,
종로구,낙원동,(주)탑호텔 앤 레지던스,2015,3,100.0,0.9555114450274363,0.1136,0.08,37.57058279,126.98802502,숙박업,(주)탑호텔 앤 레지던스,198942.104382,452338.012113,10021100201917,1054.05,근린생활시설 및 숙박시설(생활숙박시설),5.0,0.0,5.0,,,,36.0,,,5.0,5.0,0.0,근린생활시설 및 숙박시설(생활숙박시설),,36.0,,1054.05,5.0,5.0,0.0,,,,,,,
종로구,숭인동,동미,1963,22,50.0,0.309604948914203,0.4676,0.85,37.5726296,127.02000522,숙박업,동미,201767.255603,452565.305356,100212236,174.58,"주택, 점포",3.0,1.0,4.0,,,,11.0,,,1.0,1.0,0.0,"주택, 점포",,11.0,,174.58,1.0,1.0,0.0,,,,,,,
종로구,낙원동,호텔누누,1981,16,75.0,0.5490336786048858,0.2991,0.18,37.56823244,126.98888009,숙박업,호텔누누,199017.612831,452077.141478,1002120628,1653.63,숙박시설,8.0,1.0,9.0,,,,48.0,,,1.0,1.0,0.0,숙박시설,,48.0,,1653.63,1.0,1.0,0.0,,,,,,,
종로구,익선동,SAE WHA HOSTEL,1968,25,40.0,2.34934204738138,0.4588,1.0,37.57198435,126.98953913,숙박업,SAE WHA HOSTEL,199075.881803,452493.553503,1002122212,362.09,주택,3.0,1.0,4.0,,,,15.0,,,1.0,1.0,0.0,주택,,15.0,,362.09,1.0,1.0,0.0,,,,,,,
종로구,운니동,아늑 호텔 앤 스파 서울 종로 안국 2,1989,62,64.5,1.9691385772893697,0.1509,0.85,37.57360608,126.98919248,숙박업,아늑 호텔 앤 스파 서울 종로 안국 2,199045.278768,452673.550094,1002110638,753.77,여관,4.0,1.0,5.0,,,,28.0,,,1.0,1.0,0.0,여관,,28.0,,753.77,1.0,1.0,0.0,,,,,,,
종로구,관철동,르몽호텔,2004,5,0.0,0.5753641449035619,0.1293,0.12,37.56611346,126.98770152,숙박업,르몽호텔,198913.461068,451841.972789,1002128058,4639.77,"숙박시설,위락시설",11.0,2.0,13.0,,,,106.0,,,13.0,11.0,2.0,"숙박시설,위락시설",,106.0,,4639.77,13.0,13.0,0.0,,,,,,,
종로구,효제동,블루덕호텔,2003,24,0.0,0.0080321716972642,0.1308,0.18,37.56889448,127.00330898,숙박업,블루덕호텔,200292.328945,452150.56737,100218534,1753.17,숙박시설/근린생활시설,10.0,1.0,11.0,,,,41.0,,,11.0,10.0,1.0,숙박시설/근린생활시설,,41.0,,1753.17,11.0,11.0,0.0,,,,,,,
종로구,창신동,순안,1969,1,100.0,2.526599935326152,0.457,0.25,37.5681032,127.01076101,숙박업,순안,200950.682315,452062.793423,1002126487,93.62,숙박시설,2.0,0.0,2.0,,,,16.0,,,1.0,1.0,0.0,숙박시설,,16.0,,93.62,1.0,1.0,0.0,,,,,,,
종로구,창신동,BM,1971,0,0.0,1.1018354985496783,0.1766,0.25,37.56785863,127.01070025,숙박업,BM,200945.317611,452035.648626,1002113979,243.26,근린생활시설,3.0,1.0,4.0,,,,12.0,,,1.0,1.0,0.0,근린생활시설,,12.0,,243.26,1.0,1.0,0.0,,,,,,,
종로구,종로2가,YMCA관광호텔,1965,13,15.4,0.6931471805599453,0.1851,0.55,37.56785597,126.98450169,숙박업,YMCA관광호텔,198630.796271,452035.412647,1002124034,13668.3,제1종근린생활시설,8.0,1.0,9.0,,,,30.0,,,10.0,9.0,1.0,제1종근린생활시설,,30.0,,13668.3,10.0,10.0,0.0,,,,,,,
종로구,낙원동,호텔 트래디업 B동,2003,4,100.0,0.9494200556340344,0.264,0.08,37.57052737,126.98790427,숙박업,호텔 트래디업 B동,198931.436791,452331.863262,1002122397,557.96,숙박시설,7.0,1.0,8.0,,,,21.0,,,8.0,7.0,1.0,숙박시설,,21.0,,557.96,8.0,8.0,0.0,,,,,,,
종로구,낙원동,피카소모텔,2004,21,71.4,0.6957753029662148,0.1293,0.85,37.56852673,126.98919104,숙박업,피카소모텔,199045.086699,452109.801677,100216984,970.7,숙박시설,6.0,1.0,7.0,,,,29.0,,,7.0,6.0,1.0,숙박시설,,29.0,,970.7,7.0,7.0,0.0,,,,,,,
종로구,효제동,스타호스텔 동대문 스위트,1983,16,68.8,0.4929244134367505,0.4324,0.25,37.56891882,127.0021479,숙박업,스타호스텔 동대문 스위트,200189.754344,452153.265956,100214696,385.46,"제2종근린생활시설, 숙박시설",4.0,1.0,5.0,,,,20.0,,,1.0,1.0,0.0,"제2종근린생활시설, 숙박시설",,20.0,,385.46,1.0,1.0,0.0,,,,,,,
종로구,창신동,D mini hotel,1970,10,70.0,1.5819447718539017,0.178,1.0,37.56924457,127.01266462,숙박업,D mini hotel,201118.839986,452189.493862,1002124995,229.13,주택,3.0,1.0,4.0,,,,13.0,,,3.0,3.0,0.0,주택,,13.0,,229.13,3.0,3.0,0.0,,,,,,,
종로구,명륜4가,호텔 달스테어(Hotel DALSTAIR),1972,3,33.3,4.729913072579535,0.8668,0.18,37.58004227,126.99697589,숙박업,호텔 달스테어(Hotel DALSTAIR),199732.877374,453387.842466,1002112455,186.94,주택,2.0,0.0,2.0,,,,14.0,,,2.0,2.0,0.0,주택,,14.0,,186.94,2.0,2.0,0.0,,,,,,,
